home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Hba Panthers,Old Madrid FC,2010-09-25,1,1,F,british-virgin-islands,Hba Panthers (British Virgin Islands),Old Madrid FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Lucian Stars FC,Wolues United FC,2010-09-25,3,2,F,british-virgin-islands,Lucian Stars FC (British Virgin Islands),Wolues United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Wolues United FC,Hba Panthers,2010-10-02,0,4,F,british-virgin-islands,Wolues United FC (British Virgin Islands),Hba Panthers (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Sugar Boyz,Lucian Stars FC,2010-10-03,7,4,F,british-virgin-islands,Sugar Boyz (British Virgin Islands),Lucian Stars FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Virgin Gorda Ballstars,Virgin Gorda United FC,2010-10-03,1,3,F,british-virgin-islands,Virgin Gorda Ballstars (British Virgin Islands),Virgin Gorda United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Lucian Stars FC,Islanders FC,2010-10-10,1,9,F,british-virgin-islands,Lucian Stars FC (British Virgin Islands),Islanders FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
One Love United,Virgin Gorda United FC,2010-10-10,4,0,F,british-virgin-islands,One Love United (British Virgin Islands),Virgin Gorda United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Hba Panthers,Lucian Stars FC,2010-10-16,2,1,F,british-virgin-islands,Hba Panthers (British Virgin Islands),Lucian Stars FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Islanders FC,Virgin Gorda Ballstars,2010-10-17,2,0,F,british-virgin-islands,Islanders FC (British Virgin Islands),Virgin Gorda Ballstars (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Wolues United FC,One Love United,2010-10-17,0,4,F,british-virgin-islands,Wolues United FC (British Virgin Islands),One Love United (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Sugar Boyz,Old Madrid FC,2010-10-17,3,0,F,british-virgin-islands,Sugar Boyz (British Virgin Islands),Old Madrid FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Virgin Gorda Ballstars,Hba Panthers,2010-10-23,2,1,F,british-virgin-islands,Virgin Gorda Ballstars (British Virgin Islands),Hba Panthers (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
One Love United,Sugar Boyz,2010-10-24,4,2,F,british-virgin-islands,One Love United (British Virgin Islands),Sugar Boyz (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Old Madrid FC,Islanders FC,2010-10-24,0,11,F,british-virgin-islands,Old Madrid FC (British Virgin Islands),Islanders FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Virgin Gorda United FC,Wolues United FC,2010-10-24,3,0,F,british-virgin-islands,Virgin Gorda United FC (British Virgin Islands),Wolues United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Islanders FC,One Love United,2010-10-30,3,1,F,british-virgin-islands,Islanders FC (British Virgin Islands),One Love United (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Sugar Boyz,Virgin Gorda United FC,2010-10-31,1,2,F,british-virgin-islands,Sugar Boyz (British Virgin Islands),Virgin Gorda United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
One Love United,Hba Panthers,2010-11-06,4,2,F,british-virgin-islands,One Love United (British Virgin Islands),Hba Panthers (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Virgin Gorda United FC,Islanders FC,2010-11-07,0,3,F,british-virgin-islands,Virgin Gorda United FC (British Virgin Islands),Islanders FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Islanders FC,Wolues United FC,2010-11-13,4,1,F,british-virgin-islands,Islanders FC (British Virgin Islands),Wolues United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Hba Panthers,Virgin Gorda United FC,2010-11-14,5,3,F,british-virgin-islands,Hba Panthers (British Virgin Islands),Virgin Gorda United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Lucian Stars FC,One Love United,2010-11-14,3,3,F,british-virgin-islands,Lucian Stars FC (British Virgin Islands),One Love United (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
One Love United,Virgin Gorda Ballstars,2010-11-20,0,1,F,british-virgin-islands,One Love United (British Virgin Islands),Virgin Gorda Ballstars (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Old Madrid FC,Wolues United FC,2010-11-21,0,3,F,british-virgin-islands,Old Madrid FC (British Virgin Islands),Wolues United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Sugar Boyz,Islanders FC,2010-11-21,3,2,F,british-virgin-islands,Sugar Boyz (British Virgin Islands),Islanders FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Virgin Gorda United FC,Lucian Stars FC,2010-11-21,0,5,F,british-virgin-islands,Virgin Gorda United FC (British Virgin Islands),Lucian Stars FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Wolues United FC,Lucian Stars FC,2010-11-28,3,0,F,british-virgin-islands,Wolues United FC (British Virgin Islands),Lucian Stars FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Sugar Boyz,Hba Panthers,2010-11-28,3,2,F,british-virgin-islands,Sugar Boyz (British Virgin Islands),Hba Panthers (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Old Madrid FC,Virgin Gorda United FC,2010-12-04,0,3,F,british-virgin-islands,Old Madrid FC (British Virgin Islands),Virgin Gorda United FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
Hba Panthers,Islanders FC,2010-12-05,1,1,F,british-virgin-islands,Hba Panthers (British Virgin Islands),Islanders FC (British Virgin Islands),british-virgin-islands,british-virgin-islands,VG,VG,North America,North America,North America,national
