home,away,date,gh,ga,full_time,competition,home_ident,away_ident,home_country,away_country,home_code,away_code,home_continent,away_continent,continent,level
Shabab Al Amaari,Hilal Al Quds,2010-08-26,3,2,F,palestine,Shabab Al Amaari (Palestine),Hilal Al Quds (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Al Birah Institution,Jabal Al Mukaper,2010-08-27,0,2,F,palestine,Al Birah Institution (Palestine),Jabal Al Mukaper (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Shabab Al Thahrea,Thagafi Tulkarem,2010-08-27,1,1,F,palestine,Shabab Al Thahrea (Palestine),Thagafi Tulkarem (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Markaz Askar,Markaz Tulkarm,2010-08-27,3,3,F,palestine,Markaz Askar (Palestine),Markaz Tulkarm (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Hillal Areeha,Taraji Wadi Al Nes,2010-08-28,1,0,F,palestine,Hillal Areeha (Palestine),Taraji Wadi Al Nes (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Markz Balata,Shabab Al Khaleel,2010-08-28,2,1,F,palestine,Markz Balata (Palestine),Shabab Al Khaleel (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Markaz Tulkarm,Al Birah Institution,2010-09-02,1,4,F,palestine,Markaz Tulkarm (Palestine),Al Birah Institution (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Jabal Al Mukaper,Shabab Al Amaari,2010-09-02,1,1,F,palestine,Jabal Al Mukaper (Palestine),Shabab Al Amaari (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Shabab Al Khaleel,Markaz Askar,2010-09-02,2,1,F,palestine,Shabab Al Khaleel (Palestine),Markaz Askar (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Taraji Wadi Al Nes,Shabab Al Thahrea,2010-09-03,2,1,F,palestine,Taraji Wadi Al Nes (Palestine),Shabab Al Thahrea (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
Hilal Al Quds,Hillal Areeha,2010-09-03,4,1,F,palestine,Hilal Al Quds (Palestine),Hillal Areeha (Palestine),palestine,palestine,PS,PS,Asia,Asia,Asia,national
